Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
default,AT,0,0,84.114.15.198,chello084114015198.14.vie.surfer.at,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,IL,0,0,79.181.196.88,bzq-79-181-196-88.red.bezeqint.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,55,2,62.30.139.29,cpc34-wiga12-2-0-cust28.18-3.cable.virginmedia.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,SA,4,0,176.19.22.251,176.19.22.251,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows Vista Service Pack 2 [workstation],0,0
default,ES,55,18,83.213.232.44,44.83-213-232.dynamic.clientes.euskaltel.es,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,119,6,97.101.84.118,97-101-84-118.res.bhn.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,8,5,66.214.101.131,66-214-101-131.dhcp.reno.nv.charter.com,447,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
default,CA,8,1,99.192.78.82,hlfxns0188w-099192078082.pppoe-dynamic.High-Speed.ns.bellaliant.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows Vista Service Pack 2 [workstation],0,0
default,AU,0,0,220.245.219.203,220-245-219-203.tpgi.com.au,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,4,7,82.40.253.214,cpc18-croy20-2-0-cust213.19-2.cable.virginmedia.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,US,2,0,71.57.155.200,c-71-57-155-200.hsd1.fl.comcast.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,2,1,95.146.131.81,95.146.131.81,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,PL,13,1,94.42.224.79,94.42.224.79,9990,5500,0,1,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
default,IT,0,0,95.234.133.28,host28-133-dynamic.234-95-r.retail.telecomitalia.it,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,2,0,71.166.3.254,pool-71-166-3-254.bltmmd.east.verizon.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,22,13,188.221.82.86,188-221-82-86.zone12.bethere.co.uk,441,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
default,JP,13,5,220.208.82.180,220-208-82-180.koalanet.ne.jp,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,US,39,8,97.127.0.7,97-127-0-7.mpls.qwest.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,SA,0,0,188.54.0.30,188.54.0.30,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,AT,2,0,91.118.60.119,91-118-60-119.dynamic.adsl-line.inode.at,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,TH,0,0,1.2.211.93,1.2.211.93,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows XP Service Pack 3 [workstation],0,0
default,FI,0,0,212.90.95.184,cs95184.pp.htv.fi,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,SY,0,0,90.153.214.126,90.153.214.126,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,1
default,US,14,4,71.119.66.15,pool-71-119-66-15.lsanca.fios.verizon.net,446,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,14,16,74.140.132.58,74-140-132-58.dhcp.insightbb.com,9031,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,0,1,98.252.141.2,c-98-252-141-2.hsd1.ga.comcast.net,44346,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
default,US,49,17,24.247.108.49,24-247-108-49.dhcp.aldl.mi.charter.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,AU,4,6,116.240.141.115,115.318.dsl.mel.iprimus.net.au,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,DE,8,3,46.20.33.198,ipv4.de.appvz.com,4443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
default,IN,0,0,49.200.82.237,Static-237.82.200.49.tataidc.co.in,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7  [workstation],0,0
default,SY,6,0,31.9.41.163,31.9.41.163,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,1
default,FR,0,0,78.246.9.166,bda34-1-78-246-9-166.fbx.proxad.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,SY,2,0,178.52.24.104,178.52.24.104,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,1
default,FI,16,1,82.181.31.20,cs181031020.pp.htv.fi,8443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,0,0,82.25.220.69,cpc1-basf9-2-0-cust68.12-3.cable.virginmedia.com,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
default,US,15,1,98.234.212.221,c-98-234-212-221.hsd1.ca.comcast.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows XP Service Pack 2 [workstation],0,0
default,US,4,0,166.70.28.135,cmitchell5060.dsl.xmission.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
default,DE,0,0,217.187.94.106,essn-d9bb5e6a.pool.mediaWays.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
default,PL,1,0,213.238.69.64,213-238-69-64.adsl.inetia.pl,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
default,DE,25,10,37.49.5.217,HSI-KBW-37-49-5-217.hsi14.kabel-badenwuerttemberg.de,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,30,0,99.7.81.153,99-7-81-153.lightspeed.livnmi.sbcglobal.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,US,155,1,24.92.36.61,cpe-24-92-36-61.nycap.res.rr.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 2 [workstation],0,0
default,US,3,0,76.225.36.95,76-225-36-95.lightspeed.sntcca.sbcglobal.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,PL,0,0,77.255.107.182,77-255-107-182.adsl.inetia.pl,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,BR,0,0,187.114.185.164,187.114.185.164.static.host.gvt.net.br,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
default,RO,0,0,95.77.132.88,95.77.132.88,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
default,US,39,17,69.114.46.60,ool-45722e3c.dyn.optonline.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [domain controller],0,0
default,US,0,0,108.9.156.151,pool-108-9-156-151.tampfl.fios.verizon.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,US,0,0,71.45.44.172,71-45-44-172.res.bhn.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,FR,11,0,86.71.93.141,141.93.71.86.rev.sfr.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,US,11,0,71.230.57.196,c-71-230-57-196.hsd1.pa.comcast.net,446,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,UA,57,6,82.193.108.48,82.193.108.48.ipnet.kiev.ua,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
default,GB,8,4,188.221.82.86,188-221-82-86.zone12.bethere.co.uk,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
default,US,2,10,68.0.135.26,ip68-0-135-26.tc.ph.cox.net,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
default,FR,6,1,77.203.76.68,68.76.203.77.rev.sfr.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7  [workstation],0,0
default,US,12,4,76.185.97.131,cpe-76-185-97-131.tx.res.rr.com,48484,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
default,VN,2,0,222.254.121.243,localhost,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
default,FR,6,0,83.205.135.82,AMarseille-253-1-16-82.w83-205.abo.wanadoo.fr,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
default,US,12,3,75.190.162.226,cpe-075-190-162-226.carolina.res.rr.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows 7 Service Pack 1 [workstation],0,0
DefCon,DE,11,0,178.6.1.88,dslb-178-006-001-088.pools.arcor-ip.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
degupre9,NO,149,4,84.215.26.197,cm-84.215.26.197.getinternet.no,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
deigarth,SE,1122,20,85.229.223.7,c-07dfe555.01-68-6c6b7012.cust.bredbandsbolaget.se,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
deklomp1,SE,4651,68,85.24.215.13,tor1.deklomp.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
deklomp2,SE,5223,68,85.24.215.14,tor2.deklomp.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
deklomp3,SE,5397,68,85.24.215.15,tor3.deklomp.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
deklomp4,SE,4959,68,85.24.215.16,tor4.deklomp.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
depth,SE,2454,25,85.24.215.43,depth.skuggor.se,39041,39031,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
DerAufbruch,DE,10,1,80.81.243.235,vz335.worldserver.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
DerAufbruch2,DE,3,0,188.100.184.219,dslb-188-100-184-219.pools.arcor-ip.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
derpaherpderp,CA,3934,7,70.33.208.83,70.33.208.83,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux x86_64,0,0
Destiny,DE,9,0,77.183.141.242,dtmd-4db78df2.pool.mediaWays.net,8080,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
destinyofdestiny,DE,4774,13,84.23.228.123,destiny.riscworks.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.16-alpha on Linux,0,0
DestroyTerrorismNow,GB,0,6,82.34.218.186,cpc8-camd13-2-0-cust185.hari.cable.virginmedia.com,110,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.12-alpha (git-800942b4176ca31c) on Windows Vista Service Pack 2 [server],0,0
desync,US,4870,3,66.230.230.230,66.230.230.230,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on FreeBSD amd64,0,0
Deteros,DE,24,118,85.214.121.249,dietrichschmidt.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
devilproxytor,DE,5,0,85.177.175.246,e177175246.adsl.alicedsl.de,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Linux i686,0,0
devrandom2,DE,89,5,46.163.113.197,anonymisierungsdienste2.dev-random.de,55929,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
DFRI0,SE,4407,3,171.25.193.20,tor-exit0-readme.dfri.se,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.16-alpha on FreeBSD,0,0
DFRI1,SE,5522,21,171.25.193.21,tor-exit1-readme.dfri.se,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.16-alpha on FreeBSD,0,0
dfxtmrnm,RU,0,0,141.8.193.193,vds193.from.sh,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i686,0,0
dharmalab,CA,2,4,24.83.172.96,S0106002129a18b76.vc.shawcable.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
dhzocibw,RU,0,0,81.177.169.123,81.177.169.123,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Dick,NL,6,1,82.73.241.214,5249F1D6.cm-4-2d.dynamic.ziggo.nl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.13-alpha (git-e783afd37ecddc1b) on Linux x86_64,0,0
didi,BE,0,0,109.89.58.7,109.89.58.7,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
diedoofezwiebel,DE,42,0,79.251.123.71,p4FFB7B47.dip.t-dialin.net,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.13-alpha (git-e783afd37ecddc1b) on Linux i686,0,0
DieYouRebelScum1,HR,999,104,161.53.160.104,cursa.CARNet.hr,9090,9091,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
diffschok,AT,207,130,212.186.197.146,212186197146.klafu.surfer.at,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Digby,US,153,39,199.36.121.179,199.36.121.179,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
digineo1,DE,1051,17,62.141.53.224,tor1.digineo.de,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux i686,0,0
DigitalBrains,NL,19,18,80.101.87.55,digitalbrains.com,21,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux x86_64,0,0
digitalmortician1,CH,574,12,77.245.18.28,tor1.testserver.li,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
DigitalRhapsody1,US,8,33,69.93.127.176,server1.digitalrhapsody.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
DigitalRhapsody2,US,39,33,64.5.53.220,server2.digitalrhapsody.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
Dilemma42,FR,48,189,95.142.170.232,95.142.170.232,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
dinithion,NO,1,35,193.91.141.107,193.91.141.107,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
dione,US,36,1,74.207.249.60,dione.cbane.org,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
dionysus,US,11,8,50.57.98.89,horace.dionysian-mind.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
DiraE2yhvB,SE,315,53,85.229.140.253,c-fd8ce555.04-109-6c6b7013.cust.bredbandsbolaget.se,1025,1026,0,0,1,1,1,1,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Linux x86_64,0,0
dizum,NL,1918,12,194.109.206.212,tor.dizum.com,443,80,1,0,1,1,1,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
dizzy,US,1,0,24.17.22.228,c-24-17-22-228.hsd1.wa.comcast.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
djins,FR,29,0,90.42.254.153,AGrenoble-652-1-255-153.w90-42.abo.wanadoo.fr,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
dkbdhjrc,RU,0,0,188.143.233.187,188.143.233.187,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
dlemp,US,16,0,98.232.16.12,c-98-232-16-12.hsd1.wa.comcast.net,9707,9737,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Darwin x86_64,0,0
DLK,DE,22,149,78.46.85.79,boveri.de,9090,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
dngfBEeco,BE,58,0,109.88.51.106,109.88.51.106,80,443,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Docky,FR,33,0,91.91.239.157,157.239.91.91.rev.sfr.net,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
dodger,FR,382,9,94.23.24.150,nosolohosting.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
dogtag,SE,13,0,85.228.220.47,c-2fdce455.015-323-73746f2.cust.bredbandsbolaget.se,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
dogtooth,NL,81,19,95.211.40.37,95.211.40.37,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux x86_64,0,0
dogzjbek,RU,0,0,178.218.213.222,e1dc-unassigned.eserver-ru.com,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
doiifqtw,RU,0,0,94.142.139.61,94.142.139.61,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
DoingItForTheLuLz,US,11,42,208.115.237.177,208.115.237.177,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
domainikai,LU,58,0,94.242.251.11,ip-94-242-251-11.as5577.net,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Linux x86_64,0,0
domobServer,DE,76,52,87.106.47.100,s15688626.onlinehome-server.info,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
DonaldDuck,DK,44,4,83.91.86.26,83.91.86.26,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
dontlikeidentity,CH,2,0,92.105.240.161,161-240.105-92.cust.bluewin.ch,1443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
doodle,IL,54,13,62.219.46.133,bzq-219-46-133.isdn.bezeqint.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
dookie,US,13,18,68.12.105.99,ip68-12-105-99.ok.ok.cox.net,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
dot,BG,2,0,78.83.75.119,78-83-75-119.spectrumnet.bg,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
doubtfire,UA,53,0,82.207.121.21,21-121-207-82.ip.ukrtel.net,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
DownstrsMiamiMD,US,90,1,98.113.78.66,static-98-113-78-66.nycmny.fios.verizon.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
dqkrhohy,RU,0,0,91.102.157.49,91.102.157.49,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
draggero,PL,40,0,77.79.249.39,2278-2.services.oktawave.com,8080,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Windows 7 Service Pack 1 [server],0,0
Dragon,HK,38,14,14.136.236.198,198-236-136-14.38cloud.com,443,80,0,1,1,1,1,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
Dragonspot,US,3,1,72.249.22.36,remote2.dragon.com.au,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
dreapernode1,DE,53,30,89.149.209.187,hosted-by.leaseweb.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
drebUkif,DE,6,0,92.231.143.186,g231143186.adsl.alicedsl.de,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
drinkaglassofwater,NZ,60,193,124.157.100.138,124.157.100.138,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
DRMFailures,US,3,6,24.239.210.140,static-acs-24-239-210-140.zoominternet.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
DrSmite,US,31,18,24.118.134.207,c-24-118-134-207.hsd1.mn.comcast.net,55655,55656,0,0,1,0,1,0,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
dryfall,US,5,85,74.207.241.222,dryfall.ironcouncil.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ds500ss,NL,0,0,87.208.234.24,87.208.234.24,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
DSLer,JP,3,0,124.98.145.9,p5009-ipad302kobeminato.hyogo.ocn.ne.jp,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
dsw2k3,DE,2766,16,195.71.226.87,narf.dsw2k3.info,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
